Id,SalePrice
2816,198342.85714285713
2817,135928.57142857142
2818,138428.57142857142
2819,219628.57142857142
2820,135557.14285714287
2821,122357.14285714286
2822,175271.42857142858
2823,195700
2824,152900
2825,159078.57142857142
2826,124842.85714285714
2827,133600
2828,192400
2829,265417.4285714286
2830,242514.14285714287
2831,188704.14285714287
2832,187607.14285714287
2833,321332
2834,174434.2857142857
2835,173628.57142857142
2836,196025.7142857143
2837,164714.2857142857
2838,132857.14285714287
2839,158071.42857142858
2840,205928.57142857142
2841,173628.57142857142
2842,246418.2857142857
2843,126857.14285714286
2844,160571.42857142858
2845,113626.14285714286
2846,196025.7142857143
2847,187607.14285714287
2848,235800
2849,213642.85714285713
2850,304109.5714285714
2851,223928.57142857142
2852,262446
2853,237414.2857142857
2854,155628.57142857142
2855,246418.2857142857
2856,173628.57142857142
2857,196025.7142857143
2858,200785.7142857143
2859,138771.42857142858
2860,124357.14285714286
2861,135717.85714285713
2862,174434.2857142857
2863,106214.28571428571
2864,185680.7142857143
2865,157142.85714285713
2866,173628.57142857142
2867,95294
2868,169700
2869,129341
2870,149271.42857142858
2871,104607.14285714286
2872,63230.142857142855
2873,95294
2874,131485.7142857143
2875,139371.42857142858
2876,175128.57142857142
2877,126857.14285714286
2878,156471.42857142858
2879,122357.14285714286
2880,140428.57142857142
2881,129036.28571428571
2882,127596.57142857143
2883,187857.14285714287
2884,256731.7142857143
2885,170270
2886,156326.7142857143
2887,135717.85714285713
2888,160571.42857142858
2889,71185.71428571429
2890,104128.57142857143
2891,132328.57142857142
2892,65485.71428571428
2893,125500
2894,76057.14285714286
2895,238857.14285714287
2896,255142.85714285713
2897,160571.42857142858
2898,194771.42857142858
2899,215857.14285714287
2900,164714.2857142857
2901,157585.7142857143
2902,157142.85714285713
2903,304109.5714285714
2904,355898.14285714284
2905,87939.28571428571
2906,303470.85714285716
2907,113626.14285714286
2908,129528.57142857143
2909,142408.2857142857
2910,82785.71428571429
2911,95294
2912,149057.14285714287
2913,95294
2914,113665.42857142857
2915,113665.42857142857
2916,96400
2917,139991.42857142858
2918,128342.85714285714
2919,258389.2857142857
